language,crawl_date,0
pt,20200512,101
pt,20200513,28
pt,20200515,16
pt,20200516,89
pt,20200518,2
pt,20200522,258
pt,20200523,3983
pt,20200524,1159
pt,20200526,297
pt,20200527,3
pt,20200529,1109
pt,20200530,259
pt,20200602,364
pt,20200603,5
pt,20200604,7
pt,20200605,1
pt,20200606,1
pt,20200607,1
pt,20200611,2
pt,20200612,1907
pt,20200613,124
pt,20200614,2
pt,20200615,3
pt,20200616,5
pt,20200617,260
pt,20200618,76
pt,20200620,1
pt,20200622,1
pt,20200624,402
pt,20200625,1716
pt,20200626,1333
pt,20200706,179
pt,20200707,2047
pt,20200708,32
pt,20200710,103
pt,20200715,43
pt,20200716,106
pt,20200717,442
pt,20200718,459
pt,20200720,1412
pt,20200722,74
pt,20200723,488
pt,20200724,702
pt,20200725,1939
pt,20200727,187
pt,20200728,4480
pt,20200729,148
pt,20200804,2
pt,20200805,59
pt,20200806,184
pt,20200807,1
pt,20200810,391
pt,20200811,136
pt,20200812,34
pt,20200813,13
pt,20200814,2
pt,20200824,345
pt,20200825,2647
pt,20200826,1580
pt,20200827,977
pt,20200831,4
pt,20200907,46
pt,20200908,9
pt,20200923,144
pt,20200925,280
pt,20201002,36
pt,20201003,59
pt,20201007,52
pt,20201008,523
pt,20201009,20
pt,20201010,1
pt,20201015,1
pt,20201016,7
pt,20201017,2
pt,20201019,1
pt,20201021,47
pt,20201022,1
pt,20201023,55
pt,20201024,20
pt,20201027,1550
pt,20201028,1165
pt,20201029,150
pt,20201102,1
pt,20201105,115
pt,20201116,19
pt,20201117,120
pt,20201123,48
pt,20201124,304
pt,20201130,43
pt,20201202,76
pt,20201203,22
pt,20201212,4
pt,20201216,232
pt,20201217,281
pt,20201218,58
pt,20201219,982
pt,20201221,117
pt,20201222,1336
pt,20201223,1791
pt,20201224,1906
pt,20201225,1509
pt,20210113,1
pt,20210114,863
pt,20210115,206
pt,20210126,57
pt,20210129,125
pt,20210130,731
pt,20210131,105
pt,20210203,131
pt,20210204,19
pt,20210215,275
pt,20210216,401
pt,20210217,210
pt,20210225,57
pt,20210226,55
pt,20210301,4
pt,20210302,1
pt,20210305,23
pt,20210306,169
pt,20210308,9
pt,20210309,431
pt,20210310,116
pt,20210316,8
pt,20210318,3
pt,20210319,19
pt,20210320,44
pt,20210402,114
pt,20210403,9
pt,20210412,320
pt,20210413,3047
pt,20210414,1244
pt,20210415,6417
pt,20210416,1967
pt,20210417,1971
pt,20210422,73
pt,20210423,466
pt,20210424,228
pt,20210516,281
pt,20210517,263
pt,20210519,1
pt,20210528,28
pt,20210620,162
pt,20210621,8
pt,20210628,4
pt,20210701,827
pt,20210702,4908
pt,20210703,6383
pt,20210704,3525
pt,20210705,308
pt,20210706,48
pt,20210712,3
pt,20210716,57
pt,20210717,105
ro,20200221,78
ro,20200222,241
ro,20200223,197
ro,20200224,11
ro,20200225,14
ro,20200226,7
ro,20200229,2
ro,20200301,1
ro,20200305,25
ro,20200306,539
ro,20200307,66
ro,20200309,7
ro,20200310,49
ro,20200314,95
ro,20200315,1019
ro,20200316,57
ro,20200317,65
ro,20200318,24
ro,20200319,71
ro,20200320,43
ro,20200321,315
ro,20200322,205
ro,20200323,165
ro,20200324,133
ro,20200325,161
ro,20200326,255
ro,20200327,100
ro,20200328,668
ro,20200329,581
ro,20200330,694
ro,20200331,172
ro,20200401,11
ro,20200402,78
ro,20200403,101
ro,20200404,659
ro,20200405,242
ro,20200406,92
ro,20200407,282
ro,20200408,137
ro,20200409,244
ro,20200410,392
ro,20200411,357
ro,20200412,102
ro,20200413,20
ro,20200414,85
ro,20200415,22
ro,20200416,15
ro,20200417,16
ro,20200418,30
ro,20200419,66
ro,20200420,338
ro,20200421,40
ro,20200422,16
ro,20200423,34
ro,20200424,213
ro,20200425,84
ro,20200426,34
ro,20200429,16
ro,20200430,22
ro,20200501,37
ro,20200502,78
ro,20200503,43
ro,20200504,15
ro,20200505,25
ro,20200506,40
ro,20200507,45
ro,20200508,18
ro,20200509,101
ro,20200510,80
ro,20200511,117
ro,20200512,105
ro,20200513,29
ro,20200515,18
ro,20200516,17
ro,20200517,54
ro,20200518,2
ro,20200522,11
ro,20200523,25
ro,20200525,4
ro,20200526,3
ro,20200529,4
ro,20200602,1
ro,20200604,1
ro,20200612,5
ro,20200617,27
ro,20200618,6
ro,20200622,1
ro,20200624,3
ro,20200625,4
ro,20200701,4
ro,20200706,1
ro,20200707,1
ro,20200708,1
ro,20200714,2
ro,20200715,7
ro,20200717,6
ro,20200718,3
ro,20200720,1
ro,20200722,37
ro,20200723,196
ro,20200724,142
ro,20200725,7
ro,20200727,13
ro,20200728,17
ro,20200729,6
ro,20200805,13
ro,20200806,42
ro,20200810,7
ro,20200811,6
ro,20200824,9
ro,20200825,3
ro,20200903,1
ro,20200904,1
ro,20200907,4
ro,20200908,4
ro,20200923,6
ro,20200924,2
ro,20200925,5
ro,20201001,1
ro,20201002,1
ro,20201003,2
ro,20201007,2
ro,20201008,4
ro,20201009,8
ro,20201010,1
ro,20201015,1
ro,20201016,5
ro,20201017,4
ro,20201022,2
ro,20201023,4
ro,20201024,6
ro,20201026,1
ro,20201027,60
ro,20201028,3
ro,20201104,1
ro,20201105,4
ro,20201116,9
ro,20201118,1
ro,20201123,3
ro,20201124,2
ro,20201130,3
ro,20201202,42
ro,20201203,26
ro,20201211,1
ro,20201212,1
ro,20201216,1
ro,20201218,10
ro,20201219,33
ro,20201220,1
ro,20201221,11
ro,20201222,44
ro,20201223,26
ro,20201224,4
ro,20210113,2
ro,20210115,1
ro,20210129,17
ro,20210130,59
ro,20210131,33
ro,20210215,1
ro,20210216,4
ro,20210223,1
ro,20210225,4
ro,20210226,5
ro,20210301,2
ro,20210302,1
ro,20210305,10
ro,20210306,45
ro,20210308,12
ro,20210309,173
ro,20210310,120
ro,20210315,3
ro,20210316,3
ro,20210318,1
ro,20210319,18
ro,20210402,1
ro,20210412,11
ro,20210413,179
ro,20210414,23
ro,20210415,4
ro,20210422,24
ro,20210423,68
ro,20210424,46
ro,20210516,6
ro,20210517,1
ro,20210519,1
ro,20210620,1
ro,20210621,2
ro,20210701,8
ro,20210702,12
ro,20210703,1
ro,20210712,1
ro,20210716,3
ro,20210717,1
ro,20210730,1
ru,20200221,22
ru,20200222,196
ru,20200223,116
ru,20200224,42
ru,20200225,62
ru,20200226,36
ru,20200305,56
ru,20200306,290
ru,20200307,126
ru,20200308,4
ru,20200309,35
ru,20200310,89
ru,20200314,150
ru,20200315,1890
ru,20200316,1925
ru,20200317,312
ru,20200318,76
ru,20200319,170
ru,20200320,139
ru,20200321,382
ru,20200322,667
ru,20200323,1310
ru,20200324,1331
ru,20200325,1481
ru,20200326,158
ru,20200327,78
ru,20200328,424
ru,20200329,308
ru,20200330,649
ru,20200331,204
ru,20200401,9
ru,20200402,51
ru,20200403,241
ru,20200404,1768
ru,20200405,321
ru,20200406,47
ru,20200407,182
ru,20200408,168
ru,20200409,652
ru,20200410,1098
ru,20200411,992
ru,20200412,544
ru,20200413,61
ru,20200414,212
ru,20200415,32
ru,20200416,60
ru,20200417,74
ru,20200418,205
ru,20200419,468
ru,20200420,786
ru,20200421,128
ru,20200422,17
ru,20200423,166
ru,20200424,390
ru,20200425,122
ru,20200426,46
ru,20200429,14
ru,20200430,23
ru,20200501,20
ru,20200502,97
ru,20200503,31
ru,20200504,3
ru,20200505,22
ru,20200506,40
ru,20200507,45
ru,20200508,15
ru,20200509,88
ru,20200510,80
ru,20200511,118
ru,20200512,105
ru,20200513,31
ru,20200515,15
ru,20200516,86
ru,20200517,2
ru,20200518,2
ru,20200522,7
ru,20200523,12
ru,20200526,2
ru,20200529,1
ru,20200602,1
ru,20200607,907
ru,20200609,2
ru,20200612,1
ru,20200616,3
ru,20200617,45
ru,20200618,108
ru,20200619,7
ru,20200620,1
ru,20200622,2
ru,20200626,2
ru,20200706,2
ru,20200708,2
ru,20200715,16
ru,20200716,3
ru,20200717,6
ru,20200718,52
ru,20200720,1
ru,20200721,1
ru,20200722,43
ru,20200723,75
ru,20200724,10
ru,20200725,25
ru,20200727,16
ru,20200728,24
ru,20200729,6
ru,20200805,11
ru,20200806,101
ru,20200807,6
ru,20200810,12
ru,20200811,10
ru,20200812,5
ru,20200813,4
ru,20200824,49
ru,20200825,23
ru,20200907,9
ru,20200908,4
ru,20200923,33
ru,20200925,23
ru,20201002,1
ru,20201007,1
ru,20201008,3
ru,20201009,5
ru,20201010,1
ru,20201015,2
ru,20201016,2
ru,20201017,1
ru,20201022,1
ru,20201023,4
ru,20201027,282
ru,20201028,1
ru,20201105,2
ru,20201116,7
ru,20201117,239
ru,20201118,3151
ru,20201119,3146
ru,20201120,3646
ru,20201121,2472
ru,20201122,4409
ru,20201123,4
ru,20201124,1
ru,20201130,2
ru,20201202,2
ru,20201211,1
ru,20201212,6
ru,20201216,1
ru,20201218,16
ru,20201219,72
ru,20201221,8
ru,20201222,228
ru,20201223,22
ru,20201224,103
ru,20210113,8
ru,20210114,40
ru,20210129,38
ru,20210130,159
ru,20210131,83
ru,20210215,107
ru,20210216,103
ru,20210225,1
ru,20210301,2
ru,20210305,4
ru,20210306,172
ru,20210308,11
ru,20210309,219
ru,20210310,117
ru,20210315,15
ru,20210316,8
ru,20210318,1
ru,20210319,15
ru,20210320,44
ru,20210402,1
ru,20210412,17
ru,20210413,634
ru,20210414,109
ru,20210415,31
ru,20210422,120
ru,20210423,106
ru,20210424,80
ru,20210516,4
ru,20210519,1
ru,20210620,1
ru,20210701,10
ru,20210702,344
ru,20210703,42
ru,20210704,357
ru,20210705,136
ru,20210706,48
ru,20210712,1
ru,20210716,2
ru,20210717,1
sk,20200221,160
sk,20200222,1628
sk,20200223,400
sk,20200224,526
sk,20200225,809
sk,20200226,814
sk,20200228,3
sk,20200305,19
sk,20200306,89
sk,20200307,104
sk,20200309,34
sk,20200310,74
sk,20200314,46
sk,20200315,559
sk,20200316,42
sk,20200317,40
sk,20200318,4
sk,20200319,48
sk,20200320,30
sk,20200321,146
sk,20200322,180
sk,20200323,425
sk,20200324,419
sk,20200325,439
sk,20200326,160
sk,20200327,30
sk,20200328,194
sk,20200329,152
sk,20200330,290
sk,20200331,151
sk,20200401,3
sk,20200402,46
sk,20200403,66
sk,20200404,110
sk,20200405,85
sk,20200406,4
sk,20200407,14
sk,20200408,35
sk,20200409,93
sk,20200410,245
sk,20200411,172
sk,20200412,117
sk,20200413,12
sk,20200414,35
sk,20200415,39
sk,20200416,10
sk,20200417,45
sk,20200418,517
sk,20200419,1906
sk,20200420,3814
sk,20200421,1530
sk,20200422,1900
sk,20200423,654
sk,20200424,194
sk,20200425,96
sk,20200426,40
sk,20200427,8
sk,20200429,7
sk,20200430,17
sk,20200501,183
sk,20200502,76
sk,20200503,37
sk,20200504,5
sk,20200505,26
sk,20200506,40
sk,20200507,44
sk,20200508,36
sk,20200509,73
sk,20200510,82
sk,20200511,569
sk,20200512,106
sk,20200513,28
sk,20200515,14
sk,20200516,21
sk,20200517,4
sk,20200518,1
sk,20200522,10
sk,20200523,24
sk,20200526,2
sk,20200529,56
sk,20200530,25
sk,20200612,53
sk,20200617,8
sk,20200618,8
sk,20200624,1
sk,20200625,23
sk,20200626,16
sk,20200706,8
sk,20200707,16
sk,20200715,4
sk,20200717,65
sk,20200718,13
sk,20200720,1
sk,20200722,1086
sk,20200723,10359
sk,20200724,3973
sk,20200725,3243
sk,20200726,2036
sk,20200727,3622
sk,20200728,78
sk,20200729,33
sk,20200804,1
sk,20200805,33
sk,20200806,424
sk,20200807,297
sk,20200808,775
sk,20200809,1517
sk,20200810,1886
sk,20200811,2
sk,20200824,56
sk,20200825,15
sk,20200907,8
sk,20200908,3
sk,20200923,78
sk,20200925,10
sk,20201002,3
sk,20201003,33
sk,20201009,4
sk,20201016,4
sk,20201021,2
sk,20201023,13
sk,20201024,196
sk,20201026,2
sk,20201027,575
sk,20201028,613
sk,20201029,65
sk,20201030,10
sk,20201105,1
sk,20201116,8
sk,20201117,9
sk,20201123,5
sk,20201124,93
sk,20201130,8
sk,20201201,10
sk,20201202,152
sk,20201203,26
sk,20201216,16
sk,20201217,114
sk,20201218,6
sk,20201219,40
sk,20201221,8
sk,20201222,342
sk,20201223,25
sk,20201224,1
sk,20210114,10
sk,20210115,48
sk,20210129,25
sk,20210130,657
sk,20210131,428
sk,20210201,372
sk,20210202,96
sk,20210203,10
sk,20210215,37
sk,20210216,43
sk,20210225,18
sk,20210226,280
sk,20210301,2
sk,20210302,1
sk,20210305,1085
sk,20210306,15969
sk,20210308,1212
sk,20210309,11666
sk,20210310,2094
sk,20210311,1552
sk,20210312,390
sk,20210313,350
sk,20210315,1
sk,20210316,21
sk,20210318,83
sk,20210319,58
sk,20210320,3
sk,20210402,17
sk,20210403,133
sk,20210412,88
sk,20210413,555
sk,20210414,81
sk,20210415,79
sk,20210422,53
sk,20210423,147
sk,20210424,54
sk,20210516,15
sk,20210517,4
sk,20210519,1
sk,20210528,186
sk,20210620,31
sk,20210621,26
sk,20210701,894
sk,20210702,888
sk,20210703,226
sk,20210704,187
sk,20210712,1
sk,20210716,4
sk,20210717,6
sl,20200221,7
sl,20200222,217
sl,20200223,12
sl,20200224,16
sl,20200225,20
sl,20200226,3
sl,20200305,1
sl,20200306,13
sl,20200307,1
sl,20200309,2
sl,20200310,26
sl,20200314,21
sl,20200315,286
sl,20200316,18
sl,20200317,103
sl,20200318,2
sl,20200319,7
sl,20200320,9
sl,20200321,77
sl,20200322,50
sl,20200323,82
sl,20200324,36
sl,20200325,79
sl,20200326,55
sl,20200327,18
sl,20200328,71
sl,20200329,53
sl,20200330,95
sl,20200331,155
sl,20200401,2
sl,20200402,61
sl,20200403,45
sl,20200404,195
sl,20200405,41
sl,20200406,2
sl,20200407,12
sl,20200408,52
sl,20200409,63
sl,20200410,153
sl,20200411,73
sl,20200412,32
sl,20200413,15
sl,20200414,9
sl,20200415,3
sl,20200416,6
sl,20200417,9
sl,20200418,23
sl,20200419,359
sl,20200420,582
sl,20200421,1808
sl,20200422,2054
sl,20200423,177
sl,20200424,342
sl,20200425,180
sl,20200426,5
sl,20200429,2
sl,20200430,2
sl,20200501,14
sl,20200502,514
sl,20200503,2347
sl,20200504,2637
sl,20200505,1368
sl,20200506,1456
sl,20200507,187
sl,20200508,2
sl,20200509,4
sl,20200511,2
sl,20200512,1
sl,20200516,1
sl,20200522,1
sl,20200529,1
sl,20200616,2
sl,20200617,9
sl,20200618,6
sl,20200625,1
sl,20200715,12
sl,20200717,1
sl,20200718,1
sl,20200722,118
sl,20200723,286
sl,20200724,167
sl,20200725,7
sl,20200727,4
sl,20200728,2
sl,20200729,1
sl,20200805,3
sl,20200806,14
sl,20200807,1
sl,20200810,16
sl,20200811,9
sl,20200824,6
sl,20200825,1
sl,20200907,5
sl,20200908,25
sl,20200923,22
sl,20200924,324
sl,20200925,51
sl,20201002,1
sl,20201007,2
sl,20201008,2
sl,20201009,3
sl,20201016,4
sl,20201017,1
sl,20201022,1
sl,20201024,8
sl,20201027,172
sl,20201028,2
sl,20201105,1
sl,20201116,12
sl,20201124,2
sl,20201130,3
sl,20201201,1
sl,20201202,120
sl,20201203,26
sl,20201212,1
sl,20201218,3
sl,20201219,188
sl,20201221,11
sl,20201222,357
sl,20201223,28
sl,20201224,11
sl,20210129,7
sl,20210130,62
sl,20210131,112
sl,20210215,46
sl,20210216,97
sl,20210225,1
sl,20210226,1
sl,20210305,7
sl,20210306,29
sl,20210308,7
sl,20210309,25
sl,20210316,2
sl,20210319,2
sl,20210320,1
sl,20210402,1
sl,20210406,2
sl,20210412,20
sl,20210413,189
sl,20210414,146
sl,20210415,58
sl,20210422,1
sl,20210423,17
sl,20210424,25
sl,20210516,1
sl,20210517,1
sl,20210701,12
sl,20210702,2
so,20200221,23
so,20200222,16
so,20200223,6
so,20200224,1
so,20200226,1
so,20200305,3
so,20200306,2
so,20200307,1
so,20200310,2
so,20200314,7
so,20200315,15
so,20200316,3
so,20200317,4
so,20200319,2
so,20200320,10
so,20200321,37
so,20200322,8
so,20200323,8
so,20200324,5
so,20200325,20
so,20200326,1
so,20200327,41
so,20200328,19
so,20200329,11
so,20200330,24
so,20200331,15
so,20200401,4
so,20200402,15
so,20200403,29
so,20200404,13
so,20200405,9
so,20200407,25
so,20200408,13
so,20200409,17
so,20200410,60
so,20200411,28
so,20200412,36
so,20200413,2
so,20200414,8
so,20200415,2
so,20200416,3
so,20200417,14
so,20200418,1
so,20200419,10
so,20200420,6
so,20200421,7
so,20200424,7
so,20200425,2
so,20200429,2
so,20200430,6
so,20200501,3
so,20200502,10
so,20200504,1
so,20200509,1
so,20200512,1
so,20200515,4
so,20200519,1
so,20200522,3
so,20200523,14
so,20200529,5
so,20200604,2
so,20200611,1
so,20200612,4
so,20200617,7
so,20200618,5
so,20200624,10
so,20200625,3
so,20200706,1
so,20200715,5
so,20200717,4
so,20200721,1
so,20200723,6
so,20200724,1
so,20200725,2
so,20200727,3
so,20200728,12
so,20200805,1
so,20200806,3
so,20200807,1
so,20200810,3
so,20200811,2
so,20200812,1
so,20200824,3
so,20200825,1
so,20200923,4
so,20201002,9
so,20201003,2
so,20201008,1
so,20201009,2
so,20201010,1
so,20201017,1
so,20201021,1
so,20201022,1
so,20201023,4
so,20201027,23
so,20201104,4
so,20201118,1
so,20201130,1
so,20201201,1
so,20201202,2
so,20201218,3
so,20201219,21
so,20201221,6
so,20201222,5
so,20201223,1
so,20201224,4
so,20210114,1
so,20210129,6
so,20210130,5
so,20210215,3
so,20210216,1
so,20210225,3
so,20210305,1
so,20210306,3
so,20210309,4
so,20210316,1
so,20210319,8
so,20210412,11
so,20210413,16
so,20210422,4
so,20210423,5
so,20210516,1
so,20210517,1
so,20210701,26
so,20210702,85
so,20210714,1
sq,20200221,1
sq,20200222,11
sq,20200223,4
sq,20200224,1
sq,20200226,1
sq,20200305,1
sq,20200307,1
sq,20200309,2
sq,20200310,2
sq,20200314,12
sq,20200315,298
sq,20200316,47
sq,20200317,33
sq,20200319,38
sq,20200320,8
sq,20200321,67
sq,20200322,35
sq,20200323,40
sq,20200324,58
sq,20200325,42
sq,20200326,159
sq,20200327,22
sq,20200328,29
sq,20200329,19
sq,20200330,45
sq,20200331,168
sq,20200401,5
sq,20200402,51
sq,20200403,13
sq,20200404,29
sq,20200405,83
sq,20200406,7
sq,20200407,10
sq,20200408,27
sq,20200409,37
sq,20200410,51
sq,20200411,21
sq,20200412,13
sq,20200413,1
sq,20200414,99
sq,20200415,78
sq,20200416,9
sq,20200417,1
sq,20200418,3
sq,20200419,21
sq,20200420,31
sq,20200421,14
sq,20200424,22
sq,20200425,20
sq,20200426,3
sq,20200429,1
sq,20200501,1
sq,20200502,36
sq,20200503,1
sq,20200504,2
sq,20200509,117
sq,20200515,1
sq,20200516,30
sq,20200616,1
sq,20200617,2
sq,20200618,3
sq,20200624,8
sq,20200715,4
sq,20200723,9
sq,20200724,13
sq,20200725,1
sq,20200727,4
sq,20200728,22
sq,20200806,5
sq,20200810,3
sq,20200811,2
sq,20200812,5
sq,20200813,2
sq,20200824,1
sq,20200825,1
sq,20200923,1
sq,20200925,1
sq,20201016,2
sq,20201024,2
sq,20201027,38
sq,20201116,3
sq,20201219,17
sq,20201220,1
sq,20201221,2
sq,20201222,46
sq,20201223,1
sq,20201224,1
sq,20210129,2
sq,20210130,24
sq,20210131,34
sq,20210215,17
sq,20210216,70
sq,20210306,9
sq,20210309,21
sq,20210412,2
sq,20210413,78
sq,20210414,34
sq,20210415,11
sq,20210422,2
sq,20210423,12
sq,20210424,17
sq,20210701,18
sq,20210702,53
sq,20210703,85
sq,20210704,2
sq,20210705,4
sq,20210706,29
sr,20200221,1
sr,20200222,2
sr,20200223,1
sr,20200306,1
sr,20200309,1
sr,20200310,1
sr,20200314,2
sr,20200315,12
sr,20200316,3
sr,20200317,1
sr,20200320,4
sr,20200321,11
sr,20200322,4
sr,20200323,9
sr,20200324,7
sr,20200325,6
sr,20200326,6
sr,20200327,6
sr,20200328,14
sr,20200329,9
sr,20200330,10
sr,20200331,2
sr,20200402,1
sr,20200403,4
sr,20200404,7
sr,20200405,3
sr,20200407,3
sr,20200408,4
sr,20200409,15
sr,20200410,14
sr,20200411,11
sr,20200412,11
sr,20200416,3
sr,20200417,1
sr,20200418,421
sr,20200419,92
sr,20200420,158
sr,20200421,1
sr,20200424,5079
sr,20200425,1129
sr,20200426,146
sr,20200501,45
sr,20200502,422
sr,20200503,920
sr,20200508,43
sr,20200509,709
sr,20200529,3
sr,20200530,1
sr,20200617,1
sr,20200715,2
sr,20200723,1
sr,20200724,1
sr,20200725,1
sr,20200727,12
sr,20200728,23
sr,20200805,30
sr,20200806,413
sr,20200824,1
sr,20200908,1
sr,20201008,1
sr,20201009,1
sr,20201027,273
sr,20201028,100
sr,20201029,36
sr,20201030,38
sr,20201218,16
sr,20201219,33
sr,20201221,23
sr,20201222,166
sr,20201223,161
sr,20201224,76
sr,20210129,5
sr,20210130,356
sr,20210131,172
sr,20210201,120
sr,20210309,4
sr,20210412,31
sr,20210413,284
sr,20210414,182
sr,20210422,1
sr,20210701,286
sr,20210702,632
sv,20200221,29
sv,20200222,192
sv,20200223,38
sv,20200224,76
sv,20200225,111
sv,20200226,26
sv,20200305,18
sv,20200306,84
sv,20200307,8
sv,20200308,1
sv,20200309,6
sv,20200310,39
sv,20200314,26
sv,20200315,835
sv,20200316,77
sv,20200317,130
sv,20200318,2
sv,20200319,99
sv,20200320,49
sv,20200321,144
sv,20200322,304
sv,20200323,347
sv,20200324,697
sv,20200325,451
sv,20200326,74
sv,20200327,237
sv,20200328,709
sv,20200329,356
sv,20200330,237
sv,20200331,207
sv,20200401,2
sv,20200402,17
sv,20200403,188
sv,20200404,241
sv,20200405,102
sv,20200406,16
sv,20200407,94
sv,20200408,74
sv,20200409,327
sv,20200410,255
sv,20200411,233
sv,20200412,83
sv,20200413,43
sv,20200414,50
sv,20200415,21
sv,20200416,15
sv,20200417,32
sv,20200418,21
sv,20200419,202
sv,20200420,450
sv,20200421,68
sv,20200422,17
sv,20200423,31
sv,20200424,188
sv,20200425,85
sv,20200426,34
sv,20200429,13
sv,20200430,161
sv,20200501,449
sv,20200502,450
sv,20200503,558
sv,20200504,546
sv,20200505,176
sv,20200506,40
sv,20200507,45
sv,20200508,20
sv,20200509,86
sv,20200510,81
sv,20200511,121
sv,20200512,105
sv,20200513,33
sv,20200515,13
sv,20200516,33
sv,20200517,1
sv,20200518,2
sv,20200522,14
sv,20200523,11
sv,20200524,1
sv,20200525,1
sv,20200526,2
sv,20200527,1
sv,20200529,2
sv,20200606,1
sv,20200607,2
sv,20200612,2
sv,20200615,1
sv,20200617,35
sv,20200618,47
sv,20200622,1
sv,20200625,2
sv,20200708,1
sv,20200715,200
sv,20200716,27
sv,20200717,17
sv,20200718,33
sv,20200720,2
sv,20200721,2
sv,20200722,30
sv,20200723,184
sv,20200724,143
sv,20200725,1
sv,20200727,24
sv,20200728,10
sv,20200729,2
sv,20200805,66
sv,20200806,52
sv,20200810,7
sv,20200811,16
sv,20200824,51
sv,20200825,21
sv,20200907,7
sv,20200908,63
sv,20200923,58
sv,20200925,6
sv,20201003,6
sv,20201008,9
sv,20201009,3
sv,20201015,2
sv,20201016,24
sv,20201017,77
sv,20201018,1045
sv,20201021,1
sv,20201022,1
sv,20201023,5
sv,20201024,8
sv,20201026,4
sv,20201027,139
sv,20201028,9
sv,20201105,1
sv,20201116,34
sv,20201117,10
sv,20201118,4
sv,20201123,8
sv,20201130,40
sv,20201202,34
sv,20201203,22
sv,20201218,9
sv,20201219,23
sv,20201221,7
sv,20201222,117
sv,20201223,15
sv,20201224,9
sv,20210129,46
sv,20210130,134
sv,20210131,27
sv,20210203,2
sv,20210204,3
sv,20210205,2
sv,20210215,153
sv,20210216,205
sv,20210223,3
sv,20210225,1
sv,20210226,1
sv,20210301,5
sv,20210302,1
sv,20210305,4
sv,20210306,65
sv,20210308,8
sv,20210309,277
sv,20210310,233
sv,20210315,1
sv,20210316,2
sv,20210318,1
sv,20210319,12
sv,20210320,1
sv,20210402,3
sv,20210412,15
sv,20210413,521
sv,20210414,82
sv,20210415,16
sv,20210422,10
sv,20210423,87
sv,20210424,69
sv,20210516,5
sv,20210517,1
sv,20210518,1
sv,20210519,1
sv,20210620,5
sv,20210701,2
sv,20210702,303
sv,20210703,20
sv,20210704,203
sv,20210705,284
sv,20210706,128
sv,20210712,3
sv,20210716,2
sv,20210717,2
sw,20200221,11
sw,20200222,24
sw,20200224,1
sw,20200225,1
sw,20200226,1
sw,20200305,2
sw,20200306,1
sw,20200307,2
sw,20200310,6
sw,20200314,2
sw,20200315,114
sw,20200316,6
sw,20200317,49
sw,20200319,113
sw,20200320,1
sw,20200321,105
sw,20200322,62
sw,20200323,256
sw,20200324,7
sw,20200325,66
sw,20200326,339
sw,20200327,3
sw,20200328,7
sw,20200329,4
sw,20200330,2
sw,20200331,446
sw,20200401,3
sw,20200402,153
sw,20200403,5
sw,20200404,235
sw,20200405,242
sw,20200406,14
sw,20200407,8
sw,20200408,14
sw,20200409,81
sw,20200410,178
sw,20200411,3
sw,20200412,72
sw,20200413,63
sw,20200414,3
sw,20200416,4
sw,20200417,11
sw,20200418,2
sw,20200419,12
sw,20200420,22
sw,20200421,38
sw,20200424,25
sw,20200425,16
sw,20200426,6
sw,20200429,5
sw,20200430,1
sw,20200501,1
sw,20200502,1
sw,20200506,1
sw,20200515,1
sw,20200516,2
sw,20200617,1
sw,20200618,3
sw,20200706,1
sw,20200723,8
sw,20200724,4
sw,20200725,2
sw,20200727,3
sw,20200729,1
sw,20200806,3
sw,20200810,2
sw,20200811,1
sw,20200923,1
sw,20200925,1
sw,20201010,1
sw,20201016,2
sw,20201021,1
sw,20201024,4
sw,20201027,24
sw,20201116,30
sw,20201130,1
sw,20201202,3
sw,20201219,18
sw,20201221,3
sw,20201222,8
sw,20201223,1
sw,20201224,5
sw,20210129,2
sw,20210130,20
sw,20210131,32
sw,20210215,5
sw,20210216,6
sw,20210309,80
sw,20210413,2
sw,20210414,2
sw,20210415,1
sw,20210422,2
sw,20210423,12
sw,20210424,18
sw,20210701,1
sw,20210702,4
sw,20210703,4
sw,20210704,2
sw,20210705,2
sw,20210723,1
ta,20200221,7
ta,20200222,92
ta,20200224,1
ta,20200225,6
ta,20200226,6
ta,20200305,4
ta,20200306,18
ta,20200307,1
ta,20200309,1
ta,20200310,1
ta,20200314,1
ta,20200315,59
ta,20200316,37
ta,20200317,49
ta,20200318,2
ta,20200320,5
ta,20200321,11
ta,20200322,78
ta,20200323,60
ta,20200324,11
ta,20200325,12
ta,20200326,8
ta,20200327,45
ta,20200328,20
ta,20200329,6
ta,20200330,23
ta,20200331,4
ta,20200402,1
ta,20200403,5
ta,20200404,43
ta,20200405,5
ta,20200407,4
ta,20200408,28
ta,20200409,57
ta,20200410,18
ta,20200411,118
ta,20200412,87
ta,20200413,21
ta,20200414,141
ta,20200415,37
ta,20200417,5
ta,20200418,17
ta,20200419,25
ta,20200420,170
ta,20200421,13
ta,20200422,16
ta,20200423,35
ta,20200424,135
ta,20200425,79
ta,20200426,34
ta,20200429,3
ta,20200430,14
ta,20200501,20
ta,20200502,35
ta,20200503,17
ta,20200504,3
ta,20200505,22
ta,20200506,40
ta,20200507,44
ta,20200508,14
ta,20200509,69
ta,20200510,80
ta,20200511,116
ta,20200512,106
ta,20200513,28
ta,20200515,12
ta,20200516,5
ta,20200518,1
ta,20200522,6
ta,20200523,7
ta,20200526,2
ta,20200529,1
ta,20200617,9
ta,20200618,13
ta,20200715,5
ta,20200717,1
ta,20200720,1
ta,20200721,2
ta,20200722,1
ta,20200723,21
ta,20200724,26
